Average Stock,Business Segment,Business Type,Lead Behaviour Profile,Lead Type,Mql Id,Sdr Id,Seller Id (Closed Deals),Sr Id,Won Date,Won Date1,Won Month,Won Year,Declared Monthly Revenue,Declared Product Catalog Size,Has Company,Has Gtin
,gifts,reseller,cat,online_medium,33d81348225fe436802063fc73e6f2c5,a8387c01a09e99ce014107505b92388c,902c99f1ac505c0d18778b61bcd636f7,85fc447d336637ba1df43e793199fbc8,7/13/2018 1:53:00 PM,"July 13, 2018",July 2018,2018,0,,,
,health_beauty,reseller,cat,online_medium,ac2adbbec7f0d2fffad8e21d5e8a58e1,068066e24f0c643eb1d089c7dd20cd73,2e7ea2aafec5835e781b21d6d1faf1f1,495d4e95a8cf8bbf8b432b612a2aa328,5/21/2018 7:41:31 PM,"May 21, 2018",May 2018,2018,0,,,
,audio_video_electronics,reseller,cat,online_medium,8dcedd6884e553e55dfb6298a6f6cd94,370c9f455f93a9a96cbe9bea48e70033,b3809b8d4394588a47c8470ea331e135,85fc447d336637ba1df43e793199fbc8,4/10/2018 9:34:27 PM,"April 10, 2018",April 2018,2018,0,,,
,household_utilities,manufacturer,wolf,online_medium,ba0773260354774c193b04f6af910192,4b339f9567d060bcea4f5136b9f5949e,674207551483fec113276b67b0d871ff,6565aa9ce3178a5caf6171827af3a9ba,3/29/2018 7:05:39 PM,"March 29, 2018",March 2018,2018,0,,,
,phone_mobile,reseller,cat,online_big,f5772c97a8e2bcf909674d8701480d55,4b339f9567d060bcea4f5136b9f5949e,63c6951772f3f4fc4e40ffd24207fd19,060c0a26f19f4d66b42e0d8796688490,3/9/2018 2:45:50 PM,"March 9, 2018",March 2018,2018,0,,,
,air_conditioning,reseller,,online_big,4926b735eb624e5de200880635cc272a,56bf83c4bb35763a51c2baab501b4c67,2ec7ffe99ecc5afc2e48920c9d1fbff6,4ef15afb4b2723d8f3d81e51ec7afefe,1/12/2018 1:23:31 PM,"January 12, 2018",January 2018,2018,0,,,
,phone_mobile,,cat,offline,28f36aa85fbadc0663c2df15a5af35db,f42a2bd194f7802ab052a815c8de65b7,455befea1bb853c75ccbca94cff26e5c,de63de0d10a6012430098db33c679b0b,4/20/2018 6:29:28 PM,"April 20, 2018",April 2018,2018,0,,,
5-20,car_accessories,reseller,cat,online_medium,0383bd4aa37e8dd109be3864bc703eda,45749fb708130f78d0db07d8d80f030b,9fbe791853dbd2e3894d85162a8ff934,4b339f9567d060bcea4f5136b9f5949e,10/2/2018 11:25:39 PM,"October 2, 2018",October 2018,2018,25000,75,1,1
,health_beauty,reseller,,online_beginner,80f3f5f7b631b0e974a4a4627672e73a,de63de0d10a6012430098db33c679b0b,dace965ca58120f92f8d742a9fa1864b,d3d1e91a157ea7f90548eef82f1955e3,1/30/2018 1:17:36 PM,"January 30, 2018",January 2018,2018,0,,,
,audio_video_electronics,manufacturer,cat,online_medium,20c1fd3638caa5d1dce50b6c0b7fc409,9e4d1098a3b0f5da39b0bc48f9876645,ea4e9ce63a2134743b4a92777437fcdd,060c0a26f19f4d66b42e0d8796688490,3/20/2018 2:53:13 PM,"March 20, 2018",March 2018,2018,0,,,
,stationery,reseller,cat,offline,5177d7712d018e49b0015adfdc2bb393,a8387c01a09e99ce014107505b92388c,19d2a3535e887b30be7081676fb1a499,495d4e95a8cf8bbf8b432b612a2aa328,4/13/2018 5:00:00 AM,"April 13, 2018",April 2018,2018,0,,,
1-5,home_decor,reseller,wolf,online_medium,3f972cdb5e257034c5ad72bd3b0ed184,0a0fb2b07d841f84fb6714e35c723075,a0ed0c00bfd64109d4ea03c97cc12486,068066e24f0c643eb1d089c7dd20cd73,10/8/2018 7:22:23 PM,"October 8, 2018",October 2018,2018,30000,70,1,1
,bags_backpacks,manufacturer,,online_beginner,b440cc1f36911a5256b3dc30a1d599ba,de63de0d10a6012430098db33c679b0b,8116eb23b96c15ec02dd90632371494c,9ae085775a198122c5586fa830ff7f2b,1/29/2018 11:35:52 AM,"January 29, 2018",January 2018,2018,0,,,
,home_decor,manufacturer,cat,online_medium,5b7fc89c42ee0f99a9db33e8baed5c52,9e4d1098a3b0f5da39b0bc48f9876645,39cd336c2436c88d88096f7ef9305026,85fc447d336637ba1df43e793199fbc8,3/27/2018 11:32:52 PM,"March 27, 2018",March 2018,2018,0,,,
,food_drink,reseller,,online_small,d3acf9ea06733ab725beeec8333da403,4b339f9567d060bcea4f5136b9f5949e,48e954b2da4f6a750c844173b347ed40,d3d1e91a157ea7f90548eef82f1955e3,2/15/2018 1:24:37 PM,"February 15, 2018",February 2018,2018,0,,,
,car_accessories,reseller,cat,offline,bfa4c8f989b5998d069da0a75550a7ce,9d12ef1a7eca3ec58c545c678af7869c,694892adec9a8e54155c2a2e99b6bd0c,de63de0d10a6012430098db33c679b0b,4/3/2018 2:21:09 PM,"April 3, 2018",April 2018,2018,0,,,
5-20,toys,reseller,eagle,online_medium,0dabd1a1be08da96cd6fa993b9afb0a8,e7dff61b78bebffa71678e126ce669ad,a0b6a15b3b776d289bb0eca2d9115eaa,de63de0d10a6012430098db33c679b0b,10/29/2018 5:54:59 PM,"October 29, 2018",October 2018,2018,4000,100,1,1
,car_accessories,reseller,,online_medium,9ab8da6ebb84a25f23233a3a2e8cfc11,068066e24f0c643eb1d089c7dd20cd73,f177c11663deb4c3c07af399b26f5110,9ae085775a198122c5586fa830ff7f2b,5/15/2018 3:29:59 PM,"May 15, 2018",May 2018,2018,0,,,
5-20,books,reseller,wolf,online_medium,80a19b2bee623d67010812c64f360300,370c9f455f93a9a96cbe9bea48e70033,abc39d62971a3ef6d4b285f65513006f,068066e24f0c643eb1d089c7dd20cd73,10/24/2018 1:33:31 PM,"October 24, 2018",October 2018,2018,0,30,,
,health_beauty,reseller,wolf,offline,820f7970418d010d52a1c1db2d3c1d65,9d12ef1a7eca3ec58c545c678af7869c,28c7d8743fbc8679f484868cc0fcaefb,4ef15afb4b2723d8f3d81e51ec7afefe,3/23/2018 8:52:00 PM,"March 23, 2018",March 2018,2018,0,,,
5-20,construction_tools_house_garden,reseller,cat,offline,c22f68de5bdce96fee03e21ca08d898d,33dd30594303eb0ebe12a556d612c437,b15dd2f0fabf60d00bb3bc95834fb45d,068066e24f0c643eb1d089c7dd20cd73,9/6/2018 6:31:09 PM,"September 6, 2018",September 2018,2018,0,10,1,1
,audio_video_electronics,reseller,cat,online_small,0456932dafd6f6b56f142efaa19ea8ed,068066e24f0c643eb1d089c7dd20cd73,c38c6d00a783927b6a3df86ea650ed4f,d3d1e91a157ea7f90548eef82f1955e3,4/27/2018 10:10:02 PM,"April 27, 2018",April 2018,2018,0,,,
,household_utilities,reseller,wolf,online_small,c9535ee549d198a4b146a5a81e0a6450,4b339f9567d060bcea4f5136b9f5949e,186cdd1b2df32caa72cfb410bba768d3,060c0a26f19f4d66b42e0d8796688490,3/1/2018 8:48:16 PM,"March 1, 2018",March 2018,2018,0,,,
,computers,reseller,wolf,online_medium,6fb435d98ce368e0b727cec0f8a2ccfb,4b339f9567d060bcea4f5136b9f5949e,fac1a9017ade7bdc94058fc1c969f355,fbf4aef3f6915dc0c3c97d6812522f6a,4/27/2018 2:39:38 PM,"April 27, 2018",April 2018,2018,0,,,
,bags_backpacks,reseller,wolf,offline,719a6e5ecb3067f0725a36f477404c5c,370c9f455f93a9a96cbe9bea48e70033,269c5fc9fcadee614364c3620c30a1f9,6565aa9ce3178a5caf6171827af3a9ba,6/21/2018 2:39:59 PM,"June 21, 2018",June 2018,2018,0,,,
,health_beauty,reseller,cat,online_small,e0bcbf50b9afa71ee130b94dfe8bcf2e,9d12ef1a7eca3ec58c545c678af7869c,516e7738bd8f735ac19a010ee5450d8d,495d4e95a8cf8bbf8b432b612a2aa328,5/8/2018 3:32:34 PM,"May 8, 2018",May 2018,2018,0,,,
,fashion_accessories,manufacturer,cat,online_small,10d6786c2646e4ef82973b3045096882,34d40cdaf94010a1d05b0d6212f9e909,fb66238168277301f44d960416bf5c1f,9ae085775a198122c5586fa830ff7f2b,10/5/2018 2:35:50 PM,"October 5, 2018",October 2018,2018,0,,,
,food_drink,manufacturer,,industry,79304cca1ad8a247a9bafffd5f4db436,fdb16d3cbbeb5798f2f66c4096be026d,8ba4b332e611171e234324cf3f9f28e3,060c0a26f19f4d66b42e0d8796688490,2/14/2018 6:11:22 PM,"February 14, 2018",February 2018,2018,0,,,
,home_decor,reseller,,industry,8999714b474171439f0c56236609a287,fdb16d3cbbeb5798f2f66c4096be026d,4ac30efebddcd090914475c8201899b4,9ae085775a198122c5586fa830ff7f2b,1/29/2018 3:00:00 AM,"January 29, 2018",January 2018,2018,0,,,
,computers,reseller,cat,online_medium,d8bbc05a9852cf8c785e2b05c5ba1bd9,56bf83c4bb35763a51c2baab501b4c67,5544a079319b0984ee5d3ea03ea57da2,c638112b43f1d1b86dcabb0da720c901,2/19/2018 10:08:55 PM,"February 19, 2018",February 2018,2018,0,,,
,home_appliances,reseller,eagle,online_medium,b37245bd5e22836dea166c9bf1ce3715,9d12ef1a7eca3ec58c545c678af7869c,8caafb23d9d6b7e75485fcc2bdc260e0,fbf4aef3f6915dc0c3c97d6812522f6a,5/10/2018 8:11:09 PM,"May 10, 2018",May 2018,2018,0,,,
,car_accessories,reseller,cat,offline,98f57d973e7f90b1b813f13e5ebd847c,f42a2bd194f7802ab052a815c8de65b7,dd27d8e77c7920dc26f5da40bf65ce73,de63de0d10a6012430098db33c679b0b,9/4/2018 4:34:07 PM,"September 4, 2018",September 2018,2018,0,600,,1
,home_decor,manufacturer,cat,online_small,8df878a8e746bb16f57beaa0615b5693,4b339f9567d060bcea4f5136b9f5949e,de83e0600df76319c24c3670ebcb2d5f,9e4d1098a3b0f5da39b0bc48f9876645,4/13/2018 11:53:17 PM,"April 13, 2018",April 2018,2018,0,,,
,sports_leisure,reseller,,online_medium,07c70f3b440791aa82c370d17910f32f,4b339f9567d060bcea4f5136b9f5949e,85182120f8a3331fcddb54f27a77dda2,fbf4aef3f6915dc0c3c97d6812522f6a,3/2/2018 5:20:21 PM,"March 2, 2018",March 2018,2018,0,,,
,baby,reseller,cat,online_medium,bf38970e96dee81ef0b4b76c2feb1a2a,068066e24f0c643eb1d089c7dd20cd73,bb219facd42c2384181e8f3330b42df9,495d4e95a8cf8bbf8b432b612a2aa328,2/20/2018 8:40:05 PM,"February 20, 2018",February 2018,2018,0,,,
,bags_backpacks,manufacturer,wolf,online_medium,c14a716bc18a0f87296c2ec10bfe8929,4b339f9567d060bcea4f5136b9f5949e,788e857f317e53de488d393e65a80f45,4ef15afb4b2723d8f3d81e51ec7afefe,4/5/2018 4:44:21 PM,"April 5, 2018",April 2018,2018,0,,,
,home_decor,manufacturer,eagle,online_medium,86b283c5d439e7c9a64dca8e850c5ebc,09285259593c61296eef10c734121d5b,a99634624f85b4f63f87bc334b846962,2695de1affa7750089c0455f8ce27021,3/26/2018 11:56:43 PM,"March 26, 2018",March 2018,2018,0,,,
,car_accessories,reseller,cat,online_medium,d6beac7184414a6487a7edade4c0f2ef,370c9f455f93a9a96cbe9bea48e70033,b8caedd58f7afe8fea08b95f272bc080,56bf83c4bb35763a51c2baab501b4c67,5/2/2018 7:22:49 PM,"May 2, 2018",May 2018,2018,0,,,
50-200,health_beauty,reseller,"cat, wolf",online_medium,b64eccfaa3c560d142a15ca43a0ddc98,370c9f455f93a9a96cbe9bea48e70033,3844ab927429de8fcb426e4886024ee9,068066e24f0c643eb1d089c7dd20cd73,8/22/2018 3:14:44 PM,"August 22, 2018",August 2018,2018,10000,50,1,1
,toys,reseller,cat,offline,9678fa54dc9751a0633fe25843f900b4,de63de0d10a6012430098db33c679b0b,c7471f493e0cf386881d09659a4a32a4,6565aa9ce3178a5caf6171827af3a9ba,2/23/2018 9:27:56 PM,"February 23, 2018",February 2018,2018,0,,,
,toys,reseller,cat,online_medium,85ac6feb584b665e85664974c546cfec,56bf83c4bb35763a51c2baab501b4c67,74636e24f01da9268b0ed88dacd8513e,9ae085775a198122c5586fa830ff7f2b,2/28/2018 5:19:57 PM,"February 28, 2018",February 2018,2018,0,,,
,audio_video_electronics,reseller,wolf,online_beginner,75743dbfcf177f2885a59b460017feee,4b339f9567d060bcea4f5136b9f5949e,2039c5e51785b5dde7cf93ccb3b7be2c,2695de1affa7750089c0455f8ce27021,6/14/2018 5:43:46 PM,"June 14, 2018",June 2018,2018,0,,,
,audio_video_electronics,reseller,eagle,online_medium,418f995ca45e4394daa4447bd637ec4d,370c9f455f93a9a96cbe9bea48e70033,bb94878eed7bad1bdd88e19f6c322f8e,4ef15afb4b2723d8f3d81e51ec7afefe,4/13/2018 8:12:32 PM,"April 13, 2018",April 2018,2018,0,,,
,bags_backpacks,manufacturer,,online_medium,37ff30ea1566d0236fbe68c74def55bd,56bf83c4bb35763a51c2baab501b4c67,9ac4f14370b1e24ddc58be041b7f99df,4ef15afb4b2723d8f3d81e51ec7afefe,1/31/2018 5:40:54 PM,"January 31, 2018",January 2018,2018,0,,,
,home_decor,manufacturer,shark,offline,803fce03a8d1123afbbdbbbad0c4377d,9e4d1098a3b0f5da39b0bc48f9876645,fe53fc6949a462475c07fcb57ead57ce,9ae085775a198122c5586fa830ff7f2b,3/9/2018 9:05:55 PM,"March 9, 2018",March 2018,2018,0,,,
,car_accessories,manufacturer,cat,online_medium,9bde09f29256de88f4897345646c850c,b90f87164b5f8c2cfa5c8572834dbe3f,a11a0e0ca67423425691db355cff69b0,d3d1e91a157ea7f90548eef82f1955e3,5/4/2018 5:00:00 AM,"May 4, 2018",May 2018,2018,0,,,
,bags_backpacks,reseller,wolf,online_medium,1d656ca6611216968c7c89914031e043,4b339f9567d060bcea4f5136b9f5949e,89757206b887aed36f3e18d858460fea,c638112b43f1d1b86dcabb0da720c901,2/27/2018 9:53:04 PM,"February 27, 2018",February 2018,2018,0,,,
,health_beauty,reseller,wolf,online_big,abcbe3ee8523b90b416337f0abd94a53,09285259593c61296eef10c734121d5b,6bd503a8230299c9316fb0f726933927,068066e24f0c643eb1d089c7dd20cd73,5/21/2018 11:21:21 PM,"May 21, 2018",May 2018,2018,0,,,
,household_utilities,reseller,wolf,online_big,746ac26956df2d6be2b2c66c26b62fda,09285259593c61296eef10c734121d5b,3903c788ded8dc03b5ebab37a2f3e9a1,d3d1e91a157ea7f90548eef82f1955e3,4/9/2018 2:26:37 PM,"April 9, 2018",April 2018,2018,0,,,
,food_drink,manufacturer,wolf,industry,7f6401a2da5927d2c2fe3b6b946a9f37,09285259593c61296eef10c734121d5b,837db36e3b34fffca8725343601a74a7,85fc447d336637ba1df43e793199fbc8,7/12/2018 9:56:39 PM,"July 12, 2018",July 2018,2018,0,,,
50-200,audio_video_electronics,reseller,cat,online_medium,51d81424aa2d36bf4248ae8a4a3cc885,323cff2ceea1814239bc2c7e614d260d,62b967c1884c0e9ca8b9dba64be0b136,4b339f9567d060bcea4f5136b9f5949e,7/31/2018 3:29:15 PM,"July 31, 2018",July 2018,2018,0,,1,1
,health_beauty,manufacturer,,online_small,51b030d05fdce1d571c4f55eed93d323,56bf83c4bb35763a51c2baab501b4c67,e58a75d874cd483e80fb3ba9aa35db51,495d4e95a8cf8bbf8b432b612a2aa328,12/14/2017 12:30:13 PM,"December 14, 2017",December 2017,2017,0,,,
,health_beauty,reseller,cat,online_medium,62a081b993506561f522af260073cb18,9e4d1098a3b0f5da39b0bc48f9876645,094ced053e257ae8cae57205592d6712,4ef15afb4b2723d8f3d81e51ec7afefe,3/13/2018 1:33:10 PM,"March 13, 2018",March 2018,2018,0,,,
,home_decor,manufacturer,,online_medium,df2782c019d0d66a88af774011e8ab29,f6c6ab65a1c732f154b371401448be6d,2bee35533016f9992645dd6df0eca7e4,fbf4aef3f6915dc0c3c97d6812522f6a,4/5/2018 3:18:02 PM,"April 5, 2018",April 2018,2018,0,,,
,baby,reseller,cat,online_medium,bc419ad99b06b6b3e155039d714e2061,4b339f9567d060bcea4f5136b9f5949e,54583ab379489add547fe47b628db589,4ef15afb4b2723d8f3d81e51ec7afefe,5/30/2018 6:07:26 PM,"May 30, 2018",May 2018,2018,0,,,
,household_utilities,manufacturer,cat,industry,92ad56ab29e347d1779a07879d38c67a,9d12ef1a7eca3ec58c545c678af7869c,c846aef46d0aa00378cc6c24fd7fb474,85fc447d336637ba1df43e793199fbc8,4/23/2018 6:16:57 PM,"April 23, 2018",April 2018,2018,0,,,
,construction_tools_house_garden,reseller,cat,online_medium,c92c413cead7d8b67a89850ba352e1d1,9e4d1098a3b0f5da39b0bc48f9876645,c092292535a57dacd95a8765f5518f87,6565aa9ce3178a5caf6171827af3a9ba,3/26/2018 6:07:32 PM,"March 26, 2018",March 2018,2018,0,,,
20-50,handcrafted,reseller,cat,online_medium,00dc5000951c268cc8655294daf67b1b,9d12ef1a7eca3ec58c545c678af7869c,00065220becb8785e2cf78355eb9bf68,de63de0d10a6012430098db33c679b0b,7/10/2018 1:34:50 PM,"July 10, 2018",July 2018,2018,0,,0,0
,health_beauty,reseller,shark,online_medium,7b6ad2297d3beb569ddf3ee1ce22ffa8,9e4d1098a3b0f5da39b0bc48f9876645,c70c1b0d8ca86052f45a432a38b73958,060c0a26f19f4d66b42e0d8796688490,3/13/2018 10:39:34 PM,"March 13, 2018",March 2018,2018,0,,,
,home_office_furniture,manufacturer,cat,industry,07e3b175a6c00f310d4e7e4b17df1304,9e4d1098a3b0f5da39b0bc48f9876645,8ec9a02e1c573e5ebf9133968d9b0042,495d4e95a8cf8bbf8b432b612a2aa328,2/28/2018 10:24:13 PM,"February 28, 2018",February 2018,2018,0,,,
,home_decor,manufacturer,wolf,online_big,64c6e872abc90f8a480908b92521e25a,4b339f9567d060bcea4f5136b9f5949e,a53f60f05f822b5c621a50ff6a5cb362,85fc447d336637ba1df43e793199fbc8,4/4/2018 8:53:19 PM,"April 4, 2018",April 2018,2018,0,,,
,sports_leisure,manufacturer,eagle,offline,d75057842b733134576d690d1d9509a2,f42a2bd194f7802ab052a815c8de65b7,a86bf7a9ba609d0527f10ea8f0a5446c,6565aa9ce3178a5caf6171827af3a9ba,5/8/2018 10:14:11 PM,"May 8, 2018",May 2018,2018,0,,,
,audio_video_electronics,reseller,cat,online_medium,89599d85cfa823d8886146af161ea5b3,9d12ef1a7eca3ec58c545c678af7869c,88ef59b51bdaa941d10a853429f2b6ce,fbf4aef3f6915dc0c3c97d6812522f6a,4/18/2018 10:05:55 PM,"April 18, 2018",April 2018,2018,0,,,
,construction_tools_house_garden,manufacturer,cat,industry,d6f0ffd9dd59848ed1b74ad799489755,a8387c01a09e99ce014107505b92388c,7d81e74a4755b552267cd5e081563028,a8387c01a09e99ce014107505b92388c,5/14/2018 2:26:01 PM,"May 14, 2018",May 2018,2018,0,,,
,construction_tools_house_garden,reseller,eagle,online_medium,9af787c1e7409f0866ade669dba8f697,370c9f455f93a9a96cbe9bea48e70033,9b1f656ca3060f8af17a50d8a024b533,a8387c01a09e99ce014107505b92388c,5/15/2018 10:34:06 PM,"May 15, 2018",May 2018,2018,0,,,
50-200,construction_tools_house_garden,reseller,cat,online_big,6e668e75a724c96385d31729d5f7759b,b34f6eba10f46bf9a657a01c108a8284,f50d9d5fa45cba8c1a6b643987810c34,85fc447d336637ba1df43e793199fbc8,8/24/2018 1:54:08 PM,"August 24, 2018",August 2018,2018,0,300,1,1
,religious,manufacturer,cat,online_small,d5f8ca8f1c429e41c73b370ad2fb45a1,09285259593c61296eef10c734121d5b,f3c747c1913de1af068d8feb79900063,fbf4aef3f6915dc0c3c97d6812522f6a,4/6/2018 6:27:35 PM,"April 6, 2018",April 2018,2018,0,,,
50-200,pet,reseller,wolf,industry,30c1778642a506dbd803a0fa5ece533e,f42a2bd194f7802ab052a815c8de65b7,157497483bb7876340ea4441c9bd1774,495d4e95a8cf8bbf8b432b612a2aa328,8/20/2018 7:50:56 PM,"August 20, 2018",August 2018,2018,300000,50,,
,health_beauty,reseller,cat,offline,95f2351eb791917e3e1cee823cf25969,09285259593c61296eef10c734121d5b,b031973a2fadbc89767531a45ca39e40,2695de1affa7750089c0455f8ce27021,4/27/2018 6:17:37 PM,"April 27, 2018",April 2018,2018,0,,,
,computers,reseller,wolf,online_medium,4388a23da67b154b780b78dd7ea4636e,4b339f9567d060bcea4f5136b9f5949e,0255dc67cb6bad298606136951ab1877,6565aa9ce3178a5caf6171827af3a9ba,3/6/2018 7:49:03 PM,"March 6, 2018",March 2018,2018,0,,,
,car_accessories,manufacturer,eagle,industry,c262b62c257bb4e97a9618c9bf4bacf5,370c9f455f93a9a96cbe9bea48e70033,a2d528e2abdf88afe0d245519b3b3d65,de63de0d10a6012430098db33c679b0b,4/30/2018 5:00:00 AM,"April 30, 2018",April 2018,2018,0,,,
,stationery,manufacturer,cat,industry,bd47dc58209bc820d555f935bf055e40,de63de0d10a6012430098db33c679b0b,77a515caa36327151d1cc6c32a9f00e1,4ef15afb4b2723d8f3d81e51ec7afefe,2/15/2018 3:58:37 PM,"February 15, 2018",February 2018,2018,0,,,
,small_appliances,reseller,cat,,8257329475414b1eaf3dc731440e01a7,56bf83c4bb35763a51c2baab501b4c67,ba90964cff9b9e0e6f32b23b82465f7b,c638112b43f1d1b86dcabb0da720c901,2/9/2018 6:10:58 PM,"February 9, 2018",February 2018,2018,0,,,
,car_accessories,manufacturer,shark,industry,8661d5d36e6ade1beb145e7154f96310,4b339f9567d060bcea4f5136b9f5949e,791a644d62fbd7a1fdabda6fc610bf33,d3d1e91a157ea7f90548eef82f1955e3,4/25/2018 9:19:08 PM,"April 25, 2018",April 2018,2018,0,,,
,health_beauty,reseller,cat,offline,d0dde222e608c66b65d44776bd8b4092,4b339f9567d060bcea4f5136b9f5949e,df1183c2b82ee7ce304ed60ced00949c,060c0a26f19f4d66b42e0d8796688490,4/13/2018 1:56:52 PM,"April 13, 2018",April 2018,2018,0,,,
,home_decor,reseller,,online_medium,33bedbbf5f4322acc36ecf15bd34cc57,de63de0d10a6012430098db33c679b0b,0ffe89723de9b21041556d02e9b21a8b,d3d1e91a157ea7f90548eef82f1955e3,1/25/2018 4:03:55 PM,"January 25, 2018",January 2018,2018,0,,,
,home_office_furniture,manufacturer,cat,industry,5f1a8a8fddbc8a5ff4bf0f111dc69ff4,a8387c01a09e99ce014107505b92388c,43402bdf22aa2310e8f99e2f94f78628,85fc447d336637ba1df43e793199fbc8,4/5/2018 8:45:56 PM,"April 5, 2018",April 2018,2018,0,,,
,audio_video_electronics,reseller,cat,online_big,3559ec2c1c4f29266d1c1eb0f1164549,370c9f455f93a9a96cbe9bea48e70033,28f10b1c5e5abb9d4857745bede6147c,85fc447d336637ba1df43e793199fbc8,4/10/2018 4:05:56 PM,"April 10, 2018",April 2018,2018,0,,,
,car_accessories,reseller,cat,online_medium,efe655d620d2d3d55ab8b2b6c86a945d,56bf83c4bb35763a51c2baab501b4c67,414cc02d780baaa13439c37bd89641ef,c638112b43f1d1b86dcabb0da720c901,2/26/2018 7:32:05 PM,"February 26, 2018",February 2018,2018,0,,,
,games_consoles,reseller,"eagle, cat",online_medium,ddbfc14f2f93b8eeb75d4b11a876b7ba,b90f87164b5f8c2cfa5c8572834dbe3f,1961c3e1272bfeceb05d0b78b5bbfdaf,495d4e95a8cf8bbf8b432b612a2aa328,6/7/2018 4:21:17 PM,"June 7, 2018",June 2018,2018,0,,,
,home_office_furniture,manufacturer,,industry,b6b8870c2b130a562fbe89fb0bb9518a,fdb16d3cbbeb5798f2f66c4096be026d,68175a6b26cdbc4b3a51ed5353276e4d,4ef15afb4b2723d8f3d81e51ec7afefe,1/31/2018 9:47:51 PM,"January 31, 2018",January 2018,2018,0,,,
,household_utilities,reseller,cat,online_medium,1dec44d3b8974e86ab337f1755cd893e,370c9f455f93a9a96cbe9bea48e70033,7adbd3210a7b3cc2235e225eef33574d,85fc447d336637ba1df43e793199fbc8,4/11/2018 12:03:57 AM,"April 11, 2018",April 2018,2018,0,,,
,home_decor,reseller,cat,offline,356222b46d95b7fb1215f652ea9fd2f3,4b339f9567d060bcea4f5136b9f5949e,0b9164d3b23215d4dfee8a045a3a1b3d,85fc447d336637ba1df43e793199fbc8,4/11/2018 9:00:03 PM,"April 11, 2018",April 2018,2018,0,,,
,home_decor,manufacturer,shark,online_small,b39ac02ff5021fed10cb9988a23d5d02,6aa3b86a83d784b05f0e37e26b20860d,7c7d0dee362960b1d9b01fe7284e19ba,56bf83c4bb35763a51c2baab501b4c67,8/23/2018 11:56:01 PM,"August 23, 2018",August 2018,2018,300000,400,1,1
,health_beauty,reseller,,industry,bc916355c4b4bff29473d27f0a214b84,de63de0d10a6012430098db33c679b0b,9f716fbca2fbec913c646e6c60f25b60,4ef15afb4b2723d8f3d81e51ec7afefe,2/7/2018 8:54:19 PM,"February 7, 2018",February 2018,2018,0,,,
,computers,reseller,eagle,offline,19d0170c5a9f7120fdcb2c34e9373f68,9d12ef1a7eca3ec58c545c678af7869c,b8cb8fd0484ee4f796b41e363dcd303d,068066e24f0c643eb1d089c7dd20cd73,5/15/2018 10:22:41 PM,"May 15, 2018",May 2018,2018,0,,,
,household_utilities,reseller,,online_big,1ce04284ef15be769958c668292573b8,de63de0d10a6012430098db33c679b0b,33cbbec1e7e1044aaf11d152172c776f,6565aa9ce3178a5caf6171827af3a9ba,3/6/2018 2:27:32 PM,"March 6, 2018",March 2018,2018,0,,,
,handcrafted,manufacturer,cat,online_small,dc5cd6ec5b2df75ead63c98d5963e732,e7dff61b78bebffa71678e126ce669ad,d82168bc00226dc72728bc957d2539bc,2695de1affa7750089c0455f8ce27021,7/17/2018 7:02:36 PM,"July 17, 2018",July 2018,2018,0,,,
,toys,reseller,,online_small,ca7ca7ea7912312362a50c3754c1cc2d,de63de0d10a6012430098db33c679b0b,97e50a621f8e801f4baf69e08687c192,4ef15afb4b2723d8f3d81e51ec7afefe,2/8/2018 9:28:27 PM,"February 8, 2018",February 2018,2018,0,,,
,household_utilities,reseller,cat,online_medium,f46657d673d95ccf8d12b1075ab7c653,4b339f9567d060bcea4f5136b9f5949e,f0ec78809fe0bc3edb11c9fe5b97b059,060c0a26f19f4d66b42e0d8796688490,3/19/2018 1:41:03 PM,"March 19, 2018",March 2018,2018,0,,,
,health_beauty,reseller,cat,online_beginner,7a2c5f44c553096c00bd05e62c4f3771,09285259593c61296eef10c734121d5b,6ebf4eceee4dd9847201c82e77ef8123,9ae085775a198122c5586fa830ff7f2b,3/27/2018 4:48:01 PM,"March 27, 2018",March 2018,2018,0,,,
,phone_mobile,reseller,eagle,offline,ac894bcbadb0692e692ba49e19bc219b,370c9f455f93a9a96cbe9bea48e70033,02df983480ff75ead8a031a3c7a849ad,4ef15afb4b2723d8f3d81e51ec7afefe,4/18/2018 9:05:58 PM,"April 18, 2018",April 2018,2018,0,,,
,bags_backpacks,reseller,cat,online_medium,796e2f57fd87b9b44251e692e269f0bf,068066e24f0c643eb1d089c7dd20cd73,594f9aaa48e5bf431f011ddc5669b0d5,56bf83c4bb35763a51c2baab501b4c67,4/6/2018 9:42:14 PM,"April 6, 2018",April 2018,2018,0,,,
,home_decor,reseller,,online_medium,b9e0ea8939615cd9008530f5f4e5e54d,de63de0d10a6012430098db33c679b0b,4675c38ffdf3a0c9e9665f629c5c713b,c638112b43f1d1b86dcabb0da720c901,2/6/2018 5:11:05 PM,"February 6, 2018",February 2018,2018,0,,,
,games_consoles,reseller,cat,online_big,f5baaf0afe419681731ec3d30dafd954,4b339f9567d060bcea4f5136b9f5949e,fb6e76ca64c0cc2c2dee53219e685f4b,d3d1e91a157ea7f90548eef82f1955e3,5/10/2018 9:26:38 PM,"May 10, 2018",May 2018,2018,0,,,
