Product Category Name,Product Id (Products),Product Description Length,Product Height Cm,Product Length Cm,Product Name Length,Product Photos Qty,Product Weight G,Product Width Cm
cool_stuff,990246075b83e422c5b4b9005578a8dd,602,12,16,46,2,450,22
cool_stuff,4b7ddf18ef3c5205f6ec288dffcd7c55,588,12,16,46,2,500,22
cool_stuff,4a69bf67fa5c94b8e301ef9c94950755,595,12,16,46,2,500,22
cool_stuff,7b717060aa783eb7f23a747a3a733dd7,595,12,16,46,2,500,22
cool_stuff,3224c13472391d58f101518203e145f9,596,12,16,46,2,500,22
cool_stuff,7f7da198305ad62091daf841ed6acc6e,611,12,22,46,2,450,22
cool_stuff,ae8465400218e5aa54535b74d9138416,81,25,35,46,2,1200,25
cool_stuff,30f008a4231a62a5e3dd80b718b3498b,415,8,39,46,2,500,29
cool_stuff,eccad33f3402b33fb855de9a980c5b8b,1021,5,99,46,2,2100,47
dvds_blu_ray,e96dedd143090ade72c86bf486be7d36,3831,20,30,46,2,1500,20
eletrodomesticos,10feace590e85f3804756b2fc1f6bbda,147,12,20,46,2,1200,15
eletrodomesticos_2,bf04528618b481f107b7ea5747432102,1147,11,16,46,2,300,16
eletrodomesticos_2,42bb409da80c21a2ab7f65ec0c4f04d8,382,37,45,46,2,11710,29
eletrodomesticos_2,d8655d4a43e4a9ac85575a5f9ef816b0,1467,20,65,46,2,5600,30
eletronicos,0b9ee48363c794d37d5e9991d72f9b55,339,15,18,46,2,150,16
eletronicos,cbdcb07438032e11d74bbb913fbcd8a0,1047,8,21,46,2,700,18
eletroportateis,7c990692b2074020d8c023a6d695480e,451,32,30,46,2,5347,29
eletroportateis,10558db20f88e2b71f8dff4614f9e3bf,1750,45,35,46,2,12100,35
esporte_lazer,60aa11b81de4e2fed1ba0961cbfc97e3,563,12,19,46,2,497,13
esporte_lazer,2959ca8d7fbed9fd95b119eb7171fbfc,210,4,20,46,2,150,15
esporte_lazer,81f6e31d9c9f06fc5beb564d6c632cac,677,10,25,46,2,250,15
esporte_lazer,e09d5f4f915241efd18cd37fa543d7fa,283,15,60,46,2,2350,15
esporte_lazer,80cd00bb256df12dfc70fa63f2136586,735,29,35,46,2,4147,16
esporte_lazer,c351fada6ffa67ee3876b1cc568a90b0,2393,5,20,46,2,300,20
esporte_lazer,2197e985613d6f73425b6baf8401c728,905,10,23,46,2,1050,20
esporte_lazer,2ca29ce3a9c64e55103356a459e97cf4,1322,16,26,46,2,400,21
esporte_lazer,766be6c33b2024c3e45a2a9bb706f718,633,25,28,46,2,900,25
esporte_lazer,c388aa3cdd554588ebcc869156381ba3,463,4,35,46,2,300,25
esporte_lazer,ba45ed17e0da09c7be0de3de084f6e2a,1665,26,26,46,2,1800,26
esporte_lazer,c4b8fa873cd5c5a132af8e9a885f9a0d,554,10,31,46,2,400,35
esporte_lazer,801209a2f42502b713a4c72df76c8e8c,554,10,31,46,2,425,35
esporte_lazer,b598f3e8cd6dedd51d454f6123a6e1e5,553,10,31,46,2,500,35
esporte_lazer,3f4a3b8846f4522bd68853a50114da49,622,17,34,46,2,933,38
fashion_bolsas_e_acessorios,26a2bba56daa3e3b02eca0780176efd2,257,8,16,46,2,400,11
fashion_bolsas_e_acessorios,5c7dfdd3e6d851f08d3cfe8213747ff5,375,5,16,46,2,150,15
fashion_bolsas_e_acessorios,1a41f6016e828ff1d37f2ecc2f2a0dfd,424,60,30,46,2,3300,40
fashion_calcados,d0106a541ba786ea96c44efe52e10bf4,649,8,17,46,2,900,19
fashion_calcados,e87ed1eba20ee630499eb23fcfb5c5fa,648,8,18,46,2,1000,20
fashion_calcados,76f71ec385ad031b06d5ad8be0440260,647,9,20,46,2,1200,21
fashion_esporte,cf6b03b7b6a0d499505b4342f06e5f80,219,12,18,46,2,250,12
fashion_roupa_masculina,716854aa9d670cabfec04c7eeddd85b8,1765,35,35,46,2,600,15
fashion_roupa_masculina,b2b3fbcc207fc52d44daff257e7c491c,1765,35,35,46,2,600,15
fashion_roupa_masculina,3fbd1a96fca26cfab52984da93349a4b,1208,22,31,46,2,875,33
fashion_roupa_masculina,84bc1370758fa98d08afd0180818217a,1208,22,31,46,2,1050,33
ferramentas_jardim,15964f2421f68d33a3f74b037ebf8822,2303,19,22,46,2,286,19
ferramentas_jardim,2b82632fc977852ca422e8bf3255912f,512,24,28,46,2,1488,22
ferramentas_jardim,c9f7e5216cdc6556dcfe5cee1f05a88e,463,30,20,46,2,550,30
ferramentas_jardim,77f9afba18e2795ef8beea40ea189168,1043,70,54,46,2,7950,44
informatica_acessorios,8b9c2788ed2e8153726d114f660bc6c2,1360,4,16,46,2,200,11
informatica_acessorios,4d339d073c4590d9a44b8fb0e43a61ac,937,16,16,46,2,50,11
informatica_acessorios,84a517a0e06ef2a45abff3cab3f0ad0e,643,15,16,46,2,225,13
informatica_acessorios,bdcb8b4ebca66cd01b512c0044f8258f,1002,4,17,46,2,150,13
informatica_acessorios,43fbb9403319de5e660094ddbe8cc0a4,468,5,19,46,2,150,13
informatica_acessorios,c519f4684e315ead8f279de375f4aa61,311,9,24,46,2,300,17
informatica_acessorios,7754574f8aeca545b663be749e5db05c,2604,25,30,46,2,5879,19
informatica_acessorios,1f32fa4223c913c075458059fde383bb,207,15,36,46,2,950,23
informatica_acessorios,186c635691c9437f7a3e928abd815213,546,13,23,46,2,223,26
livros_interesse_geral,ca6d10d1487b13988e0241beaa7fa089,1047,7,25,46,2,1500,19
livros_tecnicos,0c90ffc8c44fe5d3e020002cc4da9496,769,2,22,46,2,150,15
malas_acessorios,1da4c75f3ccfdd3e7f3416b5b0aa0f5e,207,52,41,46,2,4219,29
malas_acessorios,7e5fd19172dd777a98503a8fbb66fa04,1470,50,25,46,2,900,30
malas_acessorios,7180e36c30b2c9aaef70caabf4e8edea,1336,19,45,46,2,10250,36
malas_acessorios,cb1b037c120d9dad45d63a2723e46f18,1134,64,18,46,2,7700,40
market_place,f5e5ad97ed609d83f1f9ef90e2d52450,265,6,19,46,2,200,14
moveis_cozinha_area_de_servico_jantar_e_jardim,7698e984bafd195f739522d13645012e,653,31,31,46,2,200,31
moveis_cozinha_area_de_servico_jantar_e_jardim,109983f132d309f8a11e057d5ef46936,655,46,36,46,2,2200,36
moveis_cozinha_area_de_servico_jantar_e_jardim,f3bd35fc9b0b0c276dabdedcb1969f70,655,61,39,46,2,14350,39
moveis_cozinha_area_de_servico_jantar_e_jardim,34f1d812e50cac90f35094208c67cc8b,655,76,41,46,2,19300,41
moveis_decoracao,ad40d166fe5dd229396bf570cd30fdbe,2215,13,65,46,2,600,11
moveis_decoracao,ddb282389fb7c7594479b90a76e4d884,2025,11,65,46,2,600,13
moveis_decoracao,01a630ec9b9f9387e5a91c1f83bd209b,381,13,27,46,2,300,16
moveis_decoracao,c7fd13b5e515bffdab855d0812842edb,490,20,30,46,2,1350,20
moveis_decoracao,52801616f7cc110c31c559fa94cb8563,210,21,21,46,2,417,22
moveis_decoracao,28e6a89f22da7a12c26de9eaac8631a2,1270,37,30,46,2,1750,23
moveis_decoracao,6630485063578b527549697547ed3ed5,713,6,34,46,2,1050,28
moveis_decoracao,ebe595e1317f86ea08bd4fbe8f92bc1b,709,30,50,46,2,1300,30
moveis_decoracao,d5889e40a08a57aff04de227408ed197,696,6,30,46,2,1100,32
moveis_decoracao,47142ed1919db60640a061ee6dabb534,704,6,38,46,2,1000,32
moveis_decoracao,cf69d780077ed6cd5369b53aa63cd0d3,700,10,50,46,2,8500,41
moveis_sala,f8fd8cb547c24b155448d09bfc478059,848,11,61,46,2,6950,46
papelaria,dd8e3ce8409dea51c566f227a4fc34ba,395,5,19,46,2,200,13
perfumaria,9b6aada2786f40a15f5f186b84d8dc5d,1529,4,16,46,2,300,11
perfumaria,c4d9e2052eaa16ff448ebaac4fa37129,2345,10,18,46,2,235,12
perfumaria,f29cea85796ecb6453d24eb3b24f4b77,445,9,17,46,2,91,16
perfumaria,64874a0d6c1ec460c2f59886c51b9711,647,12,21,46,2,532,17
perfumaria,2c28d5cc196e413502b3f8a4ed9aedc9,859,12,26,46,2,450,18
perfumaria,1412c0124f6acb78a0a1023ea5e82c88,409,23,37,46,2,500,24
pet_shop,4150111276cd3b62fcaeb7814cca0e08,379,35,16,46,2,440,12
pet_shop,f051c57c7f088f7698700e4347549025,497,10,30,46,2,250,17
pet_shop,c795f412e17c825c7765adfdb4ecdc56,497,10,30,46,2,300,17
pet_shop,dd25a93b2ad2d8eec7fbd5c144eba30e,1361,19,26,46,2,263,20
relogios_presentes,308e13b4417e92c76b823160001ad012,668,11,16,46,2,300,11
relogios_presentes,8006cc1b6dee0d91ffe9cf906016dac7,594,12,18,46,2,521,14
relogios_presentes,5ebd7b81dfb60b5f6d3dde3327fa7115,375,20,20,46,2,550,20
relogios_presentes,0a9c1531aa7c17c8c64157b634fa9ba9,395,15,30,46,2,700,30
telefonia,81b4af53ab9d9934fd591fd680f4aee9,1424,22,16,46,2,100,11
telefonia,9afe5faa4fa31a0858bbac1b3821977a,880,6,18,46,2,200,11
telefonia,ff8ee90ee3170de57403d2d5af1e2c2e,370,3,19,46,2,50,11
telefonia,94e6f132095f2a1ee6a6ba8330a9f9c0,393,3,19,46,2,100,11
telefonia,e7dc0d1ff0ef8f441666bdc5210f4e87,393,3,19,46,2,100,11
telefonia,dd0286e208604a3b60d3d0653981dbd7,772,8,18,46,2,163,13
telefonia,ce6450b4e1fbb3bc232eeb8b8e1c5757,486,10,16,46,2,167,17
utilidades_domesticas,f1021c9679d1e911ab6c137909f13d5e,819,30,16,46,2,300,11
utilidades_domesticas,9dab18e1ef58157820b023749d339b29,280,9,20,46,2,183,15
utilidades_domesticas,f2bb1681ac26e3993d10ff79cba282d5,180,6,23,46,2,400,15
utilidades_domesticas,83777748fe8142e20372f7edc51991ca,539,16,16,46,2,300,16
utilidades_domesticas,48aacddd51c3196ea66bf15d9f131c6b,175,18,16,46,2,649,17
utilidades_domesticas,af33555ebc3047e394e7b0074772aaec,420,13,20,46,2,288,17
utilidades_domesticas,3207053643b68f43eed19750c0ad8157,1900,12,33,46,2,500,18
utilidades_domesticas,acdf5181c8a73074065f3a2faed9530f,212,8,54,46,2,750,23
utilidades_domesticas,ce01123f60fc72dfaf1e9c525b0ba71d,634,35,25,46,2,2000,25
utilidades_domesticas,beefd66ae7d857b9c50868bb14473a86,1471,54,19,46,2,2900,28
utilidades_domesticas,6df27920464e957f2b897ce928f1b556,847,40,30,46,2,1600,30
utilidades_domesticas,88e59749c8b39fd1a9b7458147e0dc62,686,16,55,46,2,4100,30
utilidades_domesticas,68baff1f2dbcb2df8581897b10150905,828,35,53,46,2,19600,35
automotivo,083e8ca099c4307911ac90d162896350,790,5,16,47,2,300,11
automotivo,848ef0a103ee21407d1fbd0f7e7ae179,577,8,16,47,2,120,11
automotivo,d3c4c77b75d9e3c3d4ee9b1e40591b04,800,7,18,47,2,183,13
automotivo,8123e87dd3112536d2f0856287158c8e,3241,17,18,47,2,100,15
automotivo,afc5c69b96f8f284a0eb2784e9f963b9,460,14,24,47,2,514,20
automotivo,ba6f5d5d953687794a10f01691232bc3,2237,3,25,47,2,200,20
automotivo,d44044e34c071272f708ec2e6fa3ddfe,376,16,45,47,2,1100,20
automotivo,c2fcb87c4c426b677d85cbc8c7e75f3e,445,30,30,47,2,3500,30
automotivo,1c696af1be46efd0d4028f3f88c7e3dd,445,6,36,47,2,450,30
automotivo,1df4766d26ab7bcb152eaf8c600210a6,1198,24,40,47,2,900,33
automotivo,44989697efa3ceece037c5633ea143d9,1334,25,61,47,2,11450,45
bebes,176faef125e3675b4eeaa6083ada61e1,1024,9,19,47,2,150,12
bebes,d31224bf90ec7c6f8967f1f365105a35,1562,30,30,47,2,3450,12
bebes,227ae51127a60b162b1696de1cc8a10b,1058,35,35,47,2,2797,16
bebes,251ef1633e102f2a29ed2fc7eb5ca683,963,93,38,47,2,20050,34
bebes,cfe6e9c01d0bbb5df9a75f0e3286baa9,224,15,75,47,2,1200,50
bebes,93ca601fb17b9bc29a7fcaa4e40f015b,224,15,75,47,2,9400,50
bebes,b042c934bd8f4316e7b38633aa14266b,235,15,75,47,2,9400,50
bebes,ee8b16196604ed47b34b094351ce68e2,235,15,75,47,2,9400,50
beleza_saude,9b6ee5c8c553ff804dc0b0c2d06baa49,966,7,18,47,2,283,13
beleza_saude,4c4dbaeebae887ed4fae3a70530901a1,865,8,27,47,2,200,13
beleza_saude,d77d9f61eda0118690a342a000144563,933,10,20,47,2,400,15
beleza_saude,cbf5cf4e5d906cda4c6d91d5b7b15e8b,174,15,20,47,2,100,15
beleza_saude,fc6f75aed00a45312365ba4a37adb3f6,360,5,27,47,2,250,16
beleza_saude,7ffd81a5a062250921d431ad78ecb9e7,1119,21,28,47,2,340,17
beleza_saude,5e2ba75ad255ff60b1c76c5bf526ae9b,1346,8,20,47,2,500,20
beleza_saude,a41d9e51c365f6e2f5eb1f98fa4097eb,405,20,20,47,2,150,20
beleza_saude,b68cf84ede4fd1e14b1740de5b727d55,1319,13,26,47,2,638,22
beleza_saude,55d81ec5f183a366aff5fb33d29efce5,1098,27,32,47,2,1300,40
brinquedos,92463a38f6b3c2c95cedff69fc16fe99,2848,4,16,47,2,200,11
brinquedos,96a93504eed4c39c0f000d30277f9104,474,14,20,47,2,330,12
brinquedos,e54c8ba67da5205de229678ecea7ff66,84,28,16,47,2,600,14
brinquedos,250d3bbd3f39ce52def101057e586b0f,271,27,30,47,2,600,18
brinquedos,7cb009e2ae1cdf7d16e8fbf0255ba953,662,18,55,47,2,10800,19
brinquedos,731599825523e54feea5f4678ca8f54f,1214,10,30,47,2,700,20
brinquedos,a21db7596e9fa3a147b6aa6c7c57c60c,623,13,22,47,2,300,22
brinquedos,6a7410f88fe57e3fd4e353cfc04e7b31,389,26,35,47,2,1350,25
brinquedos,2ff677af9af410da689ac8299bab93c9,822,32,41,47,2,3725,25
brinquedos,507f37649c32210c0f297c6755cc8305,551,6,36,47,2,633,26
brinquedos,773a9c97b7435492ec93014cd43ecf77,874,21,16,47,2,900,28
brinquedos,1bfe62f326ac7bec0f5a83c10cfff228,74,30,39,47,2,5700,29
brinquedos,cfb133b7458336455fa60b97ac3aaba9,121,31,20,47,2,600,30
brinquedos,d815c471ccb5ba83a8c49fc5ecb28266,121,31,20,47,2,700,30
brinquedos,f7fd83ec60b315b4f99710fed4089aa6,262,39,23,47,2,600,30
brinquedos,dc90d2a794a86578893c4ccdf6524d3d,492,6,40,47,2,1000,33
brinquedos,ffade53cc6541c89321fff351e04751a,390,25,49,47,2,1050,36
brinquedos,54d4f4a90b9907d07136e40d31d92ab0,443,8,29,47,2,250,37
brinquedos,c12e49e47562c48e7c81b75e59f91cbf,782,41,40,47,2,1400,42
cama_mesa_banho,d7a2f0c3a43042d52cf8361958342c5d,1384,10,48,47,2,1250,12
cama_mesa_banho,746cc974fbb29d7d1bb638e588b7c8d8,701,12,50,47,2,1100,12
cama_mesa_banho,35675af4fd3065f5e56b6d609ae385f5,444,16,50,47,2,900,16
cama_mesa_banho,39aa98469aa7460a9764311b3f8efb12,161,8,25,47,2,350,19
cama_mesa_banho,e6df15acc550c0878f3fdaa84f57f9e1,475,17,36,47,2,1194,31
casa_conforto,31c954de261f07754040a8fa2529e95f,256,15,45,47,2,200,35
casa_construcao,0a80f03007af9e2c5ac5065d6742e1b2,870,14,17,47,2,611,16
casa_construcao,3db5eb72ddad50a83599e1f0741caf7f,186,18,23,47,2,225,18
casa_construcao,d5c51256683179f6692b91f5967c5bd4,83,25,40,47,2,4850,30
cds_dvds_musicais,1dceebcc5f23c02ea23e16d5bedca000,117,15,35,47,2,550,25
climatizacao,1ceecf723e6b304ffe1822e9f375fbf1,270,25,25,47,2,150,20
consoles_games,9e0abf2fbcf4445cb287fbf474dcd8ed,535,21,16,47,2,400,14
consoles_games,f03859e4cc21018569f5ae7a03897ff4,458,2,18,47,2,150,16
consoles_games,431dc11c26a67c6a49e81cee84f35b28,1338,12,18,47,2,600,18
construcao_ferramentas_construcao,86b22a03cb72239dd53996a67df35c63,380,15,44,47,2,7650,34
construcao_ferramentas_construcao,76f4ae2b91f4c543cb215e778747a63c,361,27,38,47,2,6375,41
cool_stuff,f20e2a3811156fe0a12b4cd5c3638195,452,11,16,47,2,200,11
cool_stuff,9f7fa43dfe21e43d37d65a6f2369c6ed,647,16,21,47,2,400,16
cool_stuff,8a268b8b0057a96777235e93d20ff37c,291,10,20,47,2,400,20
cool_stuff,232f608487cd2ed6669631eb468f2ed0,409,20,20,47,2,900,20
cool_stuff,77e56e1e099429aab02aa75e36831eac,1369,45,53,47,2,20600,53
eletrodomesticos,31a70a048673639e07f9c3848b590d8d,347,10,16,47,2,100,11
eletrodomesticos,06649da52cbfbb4e9b6cfc332d56c119,353,5,70,47,2,600,11
eletrodomesticos,4d34afdb45a519bcec6f07b20f0b5622,58,27,26,47,2,1344,34
eletronicos,f6f1acecb8770430b76a87fae1c522dc,568,9,13,47,2,83,11
eletronicos,f51dde119b9a90e3c7464f0cc45c0953,57,7,18,47,2,150,11
eletronicos,d34ffc1c0b0efc09550c49be7eb7896e,219,5,19,47,2,100,13
eletronicos,e9b3c6df62081d3ccad97e6ea5651667,328,21,22,47,2,11500,18
eletroportateis,16042ffa9e13c9207641ee169b044346,616,20,19,47,2,2167,18
eletroportateis,4bcc3b7b59ca9c77769108c845f4e4d9,1619,16,53,47,2,3450,35
eletroportateis,e297f32e51682c1c7d6195d58a86d92b,760,40,60,47,2,11700,40
eletroportateis,9db568ce8bf5e2e652d9f70edd5a0712,759,40,60,47,2,13300,40
esporte_lazer,ffd246249e3225c13f40b5b91dcaa65a,1457,12,20,47,2,850,11
esporte_lazer,968ada41fd04a1d3221d01f7598db4a2,235,15,60,47,2,1150,15
esporte_lazer,cdcb999fe37b74a0422b6865b79aa570,235,15,60,47,2,2100,15
esporte_lazer,a2fddd6229ab528218029f919af4c1ed,126,22,18,47,2,600,18
esporte_lazer,e0e83e0b538dc1d9a1c6568d3a94034a,831,20,20,47,2,2300,20
esporte_lazer,dfdd4a0d706e50d74a92d5d31bc16ed9,268,28,28,47,2,2850,20
esporte_lazer,077319a417872fe55c94c3883610b874,979,20,90,47,2,6600,25
esporte_lazer,6050226662d4986e159f6649567b357d,301,20,30,47,2,550,30
esporte_lazer,27ceea27f2ac01a3b74b92e5b0a72a29,416,10,50,47,2,600,30
esporte_lazer,f3f12eabcd090650146791b249f48880,497,68,63,47,2,21500,63
fashion_roupa_masculina,794bf14b91dcd92fd3cd35a45d6a83e4,316,5,16,47,2,400,16
fashion_underwear_e_moda_praia,836c4b48c2b383bb38bb5788f828c596,187,5,26,47,2,100,18
ferramentas_jardim,6e40985ec667ded54668d2b70a7aa0a2,495,15,25,47,2,550,15
ferramentas_jardim,0c8862859cb952ee81428f80dc8140d9,730,28,44,47,2,6000,25
ferramentas_jardim,ebb7e538904b31d1ead2b53b5a7ee6d0,476,30,20,47,2,600,30
industria_comercio_e_negocios,9805b37a2e4983fb5dbb5c8168590c44,563,26,77,47,2,2138,18
industria_comercio_e_negocios,441b44bcdcc4969bd3a9d67bbeed44f2,1943,12,45,47,2,6000,44
informatica_acessorios,5fe986940fc67df6769cf784fb063395,309,5,16,47,2,150,11
informatica_acessorios,7e11ae887246415c90fed7132bda6876,433,5,19,47,2,250,13
informatica_acessorios,22560e21f2b8afbeb6939cab114839f3,618,15,16,47,2,250,15
informatica_acessorios,1e1302fdbd3459fdb800a772186b81e1,219,10,27,47,2,300,16
informatica_acessorios,34133989d0439e38e03a4a772583d206,118,8,38,47,2,300,18
informatica_acessorios,db3d41ff5381ce98cf9726f09e731adc,1751,13,24,47,2,1673,21
malas_acessorios,45db4516caf5bf0516fb08b73fd14d1e,571,6,16,47,2,550,11
malas_acessorios,f71973c922ccaab05514a36a8bc741b8,482,65,35,47,2,16100,44
market_place,635b74f3dd5462e3c133b42cd9299fa2,121,20,16,47,2,200,16
moveis_decoracao,fa544f2aa7b07e28b921a5b7056fc03a,2215,13,65,47,2,600,11
moveis_decoracao,b7514da5a1afd83af30e0a524b561d3a,2114,8,68,47,2,500,13
moveis_decoracao,fc8e852906ed3985a6e1ea67eb1dfdf9,2064,8,68,47,2,600,13
moveis_decoracao,8a2f91593eeed0912db9bf4425e44b3e,2165,8,68,47,2,600,13
moveis_decoracao,db7519522818a6db0f264d6b4a16c40e,801,10,19,47,2,400,16
moveis_decoracao,aef099a1948ab0d8a11c5a4b41ab3809,453,15,20,47,2,700,20
moveis_decoracao,4b6563a1f29c21523ddf75fc04abe980,628,20,80,47,2,500,20
moveis_decoracao,6b4f6ae65a72ea8fd277893be01180f8,160,16,23,47,2,550,23
moveis_decoracao,770c09cc394c3244d902afda4ea364bc,709,25,30,47,2,1500,25
moveis_decoracao,6ac418b899c9f735ae62cc768e2f650d,457,30,30,47,2,3100,30
moveis_decoracao,071d40163502c7a04c4b49983787485c,503,8,42,47,2,1500,32
moveis_decoracao,bf00630db939d773babccfe2449e9075,186,16,38,47,2,2500,33
moveis_decoracao,675eadffd43ac06d1bead694fb553d35,738,25,37,47,2,2000,36
moveis_decoracao,a6c796da2601f9fc8e6dd65792c1c908,3040,20,17,47,2,600,38
moveis_decoracao,1c5cd477820c6046039178150f6f8916,271,15,44,47,2,2900,44
papelaria,3fd5f09fc9d1c489bd94669464077ede,198,7,24,47,2,50,14
papelaria,c2c00c360a8407127ec5393828933bc5,329,20,20,47,2,250,20
papelaria,81f2db696217a6ca38f7addba4245fd7,81,30,20,47,2,450,20
papelaria,dcef0da33db62e8ec01b99cc3d813676,1076,5,25,47,2,1300,20
papelaria,05d59e1191b873b988a6db5663923260,458,11,26,47,2,921,25
papelaria,983b5668afc4aa8777599206fcc8964f,222,20,60,47,2,1500,29
perfumaria,052b8660ee8a9ee18815d9b276694a10,540,12,17,47,2,107,14
perfumaria,e6dda41a730b1ce01b8c9add1d89317d,1749,14,16,47,2,250,16
perfumaria,b191d7bf910b82744bf36a5ee9b041d8,558,16,22,47,2,450,16
perfumaria,8bf16c54c7994478e4df5de5baf54e2f,1102,13,21,47,2,440,18
perfumaria,9760ac8ee2522566f6779aae29e417f3,135,3,16,47,2,200,22
perfumaria,dd61e943598eec72351633dd6a72d5dc,1816,6,36,47,2,350,22
pet_shop,baddee1245c9736a49167f66e0912b0d,2017,2,16,47,2,200,11
pet_shop,80067e2f48621e2fbcc21fced631156e,444,12,17,47,2,250,14
pet_shop,7e07a8d0f0ea4d119dae448cf1b595ec,444,12,17,47,2,300,14
pet_shop,f1c4f26f118642564253b47188f05ccc,1621,20,16,47,2,150,16
pet_shop,422b2bcfce6061515c2aec9ef1d2a16b,190,20,20,47,2,1100,16
relogios_presentes,2ff06b0fd363bf0462e1116bb6060379,671,11,16,47,2,200,11
relogios_presentes,6023859c9a1cfdb91a9d035c7b2a8121,702,11,16,47,2,200,11
relogios_presentes,1ba045cf3a974c9b36bd1f6f0383ac8d,726,11,16,47,2,200,11
relogios_presentes,5320227c4bd28373213316b78f0f0b44,738,11,16,47,2,200,11
relogios_presentes,923de9294ed7069305c5e8fbbc3ea51f,764,11,16,47,2,200,11
relogios_presentes,8904945d082f72652bf4a89f155c83bb,766,11,16,47,2,250,11
relogios_presentes,8381ea12b1b0b93589326894a9b3a00d,710,11,16,47,2,300,11
relogios_presentes,acce642ddd64b83faaf4c3e30200cf63,1302,11,16,47,2,400,12
relogios_presentes,12587360502d12268a9841080015d52a,716,12,16,47,2,200,12
relogios_presentes,bc2d9919d641257d3745492c23bd16ee,1096,10,17,47,2,400,12
relogios_presentes,77f70ac9f5426624db4fb65c4f1195b8,702,13,16,47,2,300,13
relogios_presentes,465af64ab23573e4e48c31bcc099b801,709,13,16,47,2,300,13
relogios_presentes,8448ca0891d431bffa57301b7dd2ad04,760,13,16,47,2,300,13
relogios_presentes,c1116dd3986bccfc56e1573680b2af20,1199,12,17,47,2,200,14
relogios_presentes,74f5b185b9ae404c59b0dfca346379c9,580,14,21,47,2,400,14
relogios_presentes,c36100652b59546fcd8fff467dc29519,732,16,18,47,2,140,16
relogios_presentes,22dcd61aae0f6d1acc992914bc67a0e5,364,10,40,47,2,300,25
telefonia,40749a37d68c1827c0ccd1844e9e3c8f,589,3,16,47,2,100,11
telefonia,91b08d34d0ba4db44da2dc382867ba49,137,4,16,47,2,100,11
telefonia,41f447e263110b954a7e52f6052ab5e1,334,4,16,47,2,100,11
telefonia,7f0362988b16ac7b5f65dc5fd0fbc77f,317,7,16,47,2,100,11
telefonia,c820d5a564b86f81b760ed04c7d327ba,1455,6,18,47,2,100,11
telefonia,eaa57ef2c6f400e0ca6fabc628ea1cf0,1440,6,18,47,2,150,11
telefonia,886208eeba914fad42127271385d66f0,594,5,19,47,2,175,11
telefonia,f7186d0740a850c2f73f4b67959336fa,387,8,19,47,2,150,11
telefonia,00de7f393d962717eeeb2d7131a40dba,816,5,16,47,2,300,12
telefonia,af3c32ffb86784d96ad53372364b9d3d,174,5,20,47,2,150,12
telefonia,ce374bee07166a6ac0a9bb103c8046f0,159,5,20,47,2,200,12
telefonia,da893368e67b2e521b3f04da43f4b57a,419,7,18,47,2,700,20
telefonia_fixa,0768657d39e02ff11e1a30708e010588,246,2,16,47,2,200,11
telefonia_fixa,94e87c8d2cac9ca6fa8c91b99712caaf,178,23,20,47,2,675,19
telefonia_fixa,edb124ed00c0f8105a1504abd169aabd,1712,30,40,47,2,6050,30
utilidades_domesticas,261dc97192b478e60fd1318cd0650618,811,15,36,47,2,1200,22
utilidades_domesticas,b91acff8b390a54505696f51260827a8,422,31,45,47,2,6200,23
utilidades_domesticas,ebb12274522d82caa7dca657873b2ad7,534,40,40,47,2,11250,30
utilidades_domesticas,8b3fe8c89624abf9d932b87faae6b587,396,11,77,47,2,6050,33
utilidades_domesticas,953439fbf9090e2362532905d89b991f,539,15,35,47,2,8750,35
utilidades_domesticas,763c99ba797c7d691e58bec3d42843bf,265,40,20,47,2,3750,40
utilidades_domesticas,8200643735a2f7985f5545b3163b3442,1241,20,40,47,2,6050,45
alimentos,199a6bb74fd406310616fda54aa93a80,917,20,20,48,2,800,20
audio,8dff5399c7a5552ee041c8bb465e5288,351,4,19,48,2,100,11
automotivo,241a1ffc9cf969b27de6e72301020268,260,4,16,48,2,400,11
automotivo,bcfef6d5629403cedb2c8b855940337c,238,7,16,48,2,150,16
automotivo,7b67d49bc14fc6014038578cb4eca3cd,683,20,20,48,2,1450,20
automotivo,75b1af479ceb5b90e06b38ff4f753e1e,686,20,20,48,2,1950,20
automotivo,3c12d600fecb7aab3c4e4cd7755f1de3,925,25,65,48,2,5100,25
automotivo,88722e1dbe9a41a0834374aaaf19ffd2,85,8,32,48,2,250,32
automotivo,3513bbea7a2bd5526aa2be8f2f898a70,339,5,42,48,2,1400,42
bebes,b7103dda72118193411fe5667525c139,1420,43,31,48,2,800,12
bebes,9a3a682d9257657cf55214a390ecbf3c,776,15,20,48,2,500,15
bebes,7166c23218346e0375296e25b13af9e2,782,15,20,48,2,500,15
bebes,685919d3ededc26c0ec078b32241025a,1369,25,48,48,2,6850,34
bebes,c55c23548ed13b6e14bb2e516180f83c,471,5,70,48,2,250,35
bebes,0878b8484ae10e2ef355fac0690fabe7,224,15,75,48,2,8050,50
bebes,12f787302256017d737fb7dc149820f3,224,15,75,48,2,9400,50
bebidas,ad2037645597db38527fe3afbe226af2,886,17,22,48,2,850,17
beleza_saude,5fe490e61e7a37f2f0d1ad1771ac027d,469,8,22,48,2,750,12
beleza_saude,5b75bff143600c85dd1fe69b7055982b,1674,5,30,48,2,350,12
beleza_saude,f47a59657acd7239633ace1a5bd79551,934,10,20,48,2,150,15
beleza_saude,46fce52cef5caa7cc225a5531c946c8b,398,2,22,48,2,54,15
